dataset,chunk_id,compression_ratio,model,timestamp
enwik8,888,0.9950265753426639,random_baseline,1752924128.776936
enwik8,889,0.8456895788436057,random_baseline,1752924128.778238
enwik8,890,0.6632433880274697,random_baseline,1752924128.779436
enwik8,891,0.7067670793888506,random_baseline,1752924128.78065
enwik8,892,0.7801240930428653,random_baseline,1752924128.7819588
enwik8,893,0.8117674610856641,random_baseline,1752924128.7832808
enwik8,894,0.8268566557939099,random_baseline,1752924128.784582
enwik8,895,0.7877564579550439,random_baseline,1752924128.7859032
enwik8,896,0.8866417940863434,random_baseline,1752924128.787311
enwik8,897,0.5814566723771333,random_baseline,1752924128.788419
enwik8,898,0.7470672400672962,random_baseline,1752924128.7896729
enwik8,899,0.876976646959189,random_baseline,1752924128.7910001
enwik8,900,0.6699035447571219,random_baseline,1752924128.792147
enwik8,901,0.6629550765078571,random_baseline,1752924128.793341
enwik8,902,0.8688473545494381,random_baseline,1752924128.7947478
enwik8,903,1.0189560836755898,random_baseline,1752924128.796232
enwik8,904,0.8124061271562798,random_baseline,1752924128.7975411
enwik8,905,0.6705286313839663,random_baseline,1752924128.79875
enwik8,906,0.6971986587479694,random_baseline,1752924128.7999191
enwik8,907,0.6982052242050895,random_baseline,1752924128.801069
enwik8,908,0.6853592760441477,random_baseline,1752924128.8022459
enwik8,909,0.6692449870768352,random_baseline,1752924128.803436
enwik8,910,0.844535402868094,random_baseline,1752924128.804766
enwik8,911,0.8349630156089772,random_baseline,1752924128.806082
enwik8,912,0.658729437522728,random_baseline,1752924128.807297
enwik8,913,0.7226417985041773,random_baseline,1752924128.808554
enwik8,914,0.9399206286536342,random_baseline,1752924128.8099961
enwik8,915,1.4645793777170426,random_baseline,1752924128.8119218
enwik8,916,0.7876681373864298,random_baseline,1752924128.8132029
enwik8,917,0.7667403101515949,random_baseline,1752924128.8144598
enwik8,918,0.7294307390870025,random_baseline,1752924128.8157172
enwik8,919,0.7855246234549482,random_baseline,1752924128.816993
enwik8,920,0.8374013792379532,random_baseline,1752924128.818311
enwik8,921,1.0385822132870781,random_baseline,1752924128.8198028
enwik8,922,0.8970345602899098,random_baseline,1752924128.8212512
enwik8,923,0.7836160552676655,random_baseline,1752924128.8225632
enwik8,924,0.7553426735701844,random_baseline,1752924128.823777
enwik8,925,0.9047581869573876,random_baseline,1752924128.825118
enwik8,926,1.703134794024644,random_baseline,1752924128.8269389
enwik8,927,0.7493816349445881,random_baseline,1752924128.8282409
enwik8,928,0.6815826503428679,random_baseline,1752924128.8294332
enwik8,929,0.6805319314776658,random_baseline,1752924128.830623
enwik8,930,0.6076547946615458,random_baseline,1752924128.8317912
enwik8,931,0.6048920902397287,random_baseline,1752924128.832938
enwik8,932,0.7620523484204302,random_baseline,1752924128.8341708
enwik8,933,0.695961642168409,random_baseline,1752924128.835398
enwik8,934,0.6569952243215962,random_baseline,1752924128.836579
enwik8,935,0.7250064382033897,random_baseline,1752924128.837829
enwik8,936,1.024264513170537,random_baseline,1752924128.839288
enwik8,937,0.7831533393246395,random_baseline,1752924128.8405719
enwik8,938,0.7417932415442794,random_baseline,1752924128.84181
enwik8,939,0.7910176594963529,random_baseline,1752924128.843116
enwik8,940,1.1388791775168747,random_baseline,1752924128.8447292
enwik8,941,0.7143659880149339,random_baseline,1752924128.8459709
enwik8,942,1.0368728938352734,random_baseline,1752924128.8474822
enwik8,943,0.759504464185196,random_baseline,1752924128.8487942
enwik8,944,0.6702350588315253,random_baseline,1752924128.850005
enwik8,945,0.8055763205492755,random_baseline,1752924128.8512828
enwik8,946,0.7859327910521451,random_baseline,1752924128.852546
enwik8,947,0.7452153235212446,random_baseline,1752924128.8538141
enwik8,948,0.6518635514990752,random_baseline,1752924128.8549771
enwik8,949,0.670380696059487,random_baseline,1752924128.85615
enwik8,950,0.6571346064773743,random_baseline,1752924128.857429
enwik8,951,1.227735785525115,random_baseline,1752924128.859114
enwik8,952,0.8603010262204049,random_baseline,1752924128.86046
enwik8,953,0.6582817268144847,random_baseline,1752924128.8616698
enwik8,954,0.6461254267935691,random_baseline,1752924128.862902
enwik8,955,0.7109558869492197,random_baseline,1752924128.864152
enwik8,956,0.8273599008574181,random_baseline,1752924128.865474
enwik8,957,0.8355646509282088,random_baseline,1752924128.866761
enwik8,958,0.7481506168384567,random_baseline,1752924128.868005
enwik8,959,1.1437046360056162,random_baseline,1752924128.869597
enwik8,960,1.3220682613165393,random_baseline,1752924128.871382
enwik8,961,1.3189234601890332,random_baseline,1752924128.8731441
enwik8,962,1.3102008104879774,random_baseline,1752924128.874914
enwik8,963,1.0269208726906922,random_baseline,1752924128.8765209
enwik8,964,1.2058898181922546,random_baseline,1752924128.878229
enwik8,965,0.7958085051920238,random_baseline,1752924128.879573
enwik8,966,0.9494814010705428,random_baseline,1752924128.880981
enwik8,967,1.0241597092769248,random_baseline,1752924128.88252
enwik8,968,1.1643307906509444,random_baseline,1752924128.88417
enwik8,969,0.7548484264668834,random_baseline,1752924128.8854349
enwik8,970,0.6886472623094119,random_baseline,1752924128.886571
enwik8,971,0.6639244856660793,random_baseline,1752924128.8877409
enwik8,972,0.7285112801624555,random_baseline,1752924128.888932
enwik8,973,0.6806550379464378,random_baseline,1752924128.890135
enwik8,974,0.705155714038951,random_baseline,1752924128.8913522
enwik8,975,0.7228893446038701,random_baseline,1752924128.892589
enwik8,976,0.7603977636497904,random_baseline,1752924128.893842
enwik8,977,0.6654373028850687,random_baseline,1752924128.894999
enwik8,978,0.6697460755546125,random_baseline,1752924128.896128
enwik8,979,0.6141331498798877,random_baseline,1752924128.897278
enwik8,980,0.6650147022530816,random_baseline,1752924128.898478
enwik8,981,0.607915711218878,random_baseline,1752924128.899634
enwik8,982,0.7439136194457381,random_baseline,1752924128.900854
enwik8,983,0.5685432972279403,random_baseline,1752924128.90198
enwik8,984,0.6140829175395551,random_baseline,1752924128.903133
enwik8,985,0.7012108885521555,random_baseline,1752924128.904332
enwik8,986,0.6943570816195122,random_baseline,1752924128.9055529
enwik8,987,0.7257928093050787,random_baseline,1752924128.906741
enwik8,988,0.702422583461299,random_baseline,1752924128.907923
enwik8,989,0.6654131525371064,random_baseline,1752924128.90915
enwik8,990,0.7417015702360789,random_baseline,1752924128.910357
enwik8,991,0.732746512990636,random_baseline,1752924128.911639
enwik8,992,0.8386406432987876,random_baseline,1752924128.912971
enwik8,993,0.9658745568417627,random_baseline,1752924128.914368
enwik8,994,0.8455573985461783,random_baseline,1752924128.915679
enwik8,995,0.9001847669533969,random_baseline,1752924128.917055
enwik8,996,0.7839600233909735,random_baseline,1752924128.918321
enwik8,997,1.0299058919298578,random_baseline,1752924128.919786
enwik8,998,0.9944868190429232,random_baseline,1752924128.9212239
enwik8,999,0.873521845211429,random_baseline,1752924128.9226189
enwik8,1000,0.8885662227961078,random_baseline,1752924128.9239948
enwik8,1001,1.4422240545133416,random_baseline,1752924128.925923
enwik8,1002,1.1654541413522088,random_baseline,1752924128.927569
enwik8,1003,0.8591657483597175,random_baseline,1752924128.928882
enwik8,1004,0.7704257328807892,random_baseline,1752924128.93011
enwik8,1005,0.8988089555999145,random_baseline,1752924128.931506
enwik8,1006,0.8041663698936821,random_baseline,1752924128.932818
enwik8,1007,0.743753249728089,random_baseline,1752924128.934033
enwik8,1008,0.747715359109334,random_baseline,1752924128.9352908
enwik8,1009,0.7144015755329255,random_baseline,1752924128.936508
enwik8,1010,0.6722398863191951,random_baseline,1752924128.937711
enwik8,1011,0.5913038539722474,random_baseline,1752924128.938875
enwik8,1012,0.6644637620157144,random_baseline,1752924128.940032
enwik8,1013,0.5964858079101528,random_baseline,1752924128.941165
enwik8,1014,0.7512221393301771,random_baseline,1752924128.94237
enwik8,1015,1.4300632554283228,random_baseline,1752924128.944018
enwik8,1016,0.766906153273914,random_baseline,1752924128.945308
enwik8,1017,0.6622867445546625,random_baseline,1752924128.9464672
enwik8,1018,0.638158574101664,random_baseline,1752924128.947586
enwik8,1019,0.5750686953939407,random_baseline,1752924128.9487271
enwik8,1020,0.6584904500335318,random_baseline,1752924128.9499142
enwik8,1021,0.6636010627318726,random_baseline,1752924128.9510882
enwik8,1022,0.7188134872451687,random_baseline,1752924128.952301
enwik8,1023,0.7275632219506141,random_baseline,1752924128.953523
enwik8,1024,0.694839674422459,random_baseline,1752924128.954746
enwik8,1025,0.7524413652078984,random_baseline,1752924128.955947
enwik8,1026,0.678823101393146,random_baseline,1752924128.957149
enwik8,1027,0.6497412113449034,random_baseline,1752924128.9582999
enwik8,1028,0.8874577730417801,random_baseline,1752924128.959664
enwik8,1029,0.9149793480385265,random_baseline,1752924128.960999
enwik8,1030,1.4231662417556457,random_baseline,1752924128.962813
enwik8,1031,1.3475781322508524,random_baseline,1752924128.9645162
enwik8,1032,0.9055299105310969,random_baseline,1752924128.9659562
enwik8,1033,0.6765537622331049,random_baseline,1752924128.967118
enwik8,1034,0.7122784258433003,random_baseline,1752924128.9683251
enwik8,1035,0.6970499281605336,random_baseline,1752924128.9695292
enwik8,1036,0.6184268670213048,random_baseline,1752924128.970664
enwik8,1037,1.3982052651780945,random_baseline,1752924128.9723032
enwik8,1038,1.0844933253654852,random_baseline,1752924128.973747
enwik8,1039,0.827186666323568,random_baseline,1752924128.975039
enwik8,1040,0.7363860560095918,random_baseline,1752924128.976289
enwik8,1041,0.9268652464352443,random_baseline,1752924128.977675
enwik8,1042,1.3524539875422026,random_baseline,1752924128.979566
enwik8,1043,0.9045512430305918,random_baseline,1752924128.9810078
enwik8,1044,0.8641106848402385,random_baseline,1752924128.9823391
enwik8,1045,0.9994169582731158,random_baseline,1752924128.983863
enwik8,1046,0.9804994639070166,random_baseline,1752924128.985339
enwik8,1047,0.7279415392700145,random_baseline,1752924128.986561
enwik8,1048,0.7100624270677657,random_baseline,1752924128.987759
enwik8,1049,0.8690283476565046,random_baseline,1752924128.989116
enwik8,1050,1.0566681528182351,random_baseline,1752924128.990648
enwik8,1051,1.1901216644490162,random_baseline,1752924128.992268
enwik8,1052,0.7167598490299989,random_baseline,1752924128.993504
enwik8,1053,0.864144842977241,random_baseline,1752924128.994792
enwik8,1054,0.8839496970672968,random_baseline,1752924128.996118
enwik8,1055,0.7787084911424461,random_baseline,1752924128.99744
enwik8,1056,0.8326836895154478,random_baseline,1752924128.9986932
enwik8,1057,0.7818765324941023,random_baseline,1752924128.9999669
enwik8,1058,0.649598915621402,random_baseline,1752924129.001163
enwik8,1059,0.8133521052151897,random_baseline,1752924129.002431
enwik8,1060,0.7301101161122197,random_baseline,1752924129.003668
enwik8,1061,0.7075458653454503,random_baseline,1752924129.00487
enwik8,1062,0.998400994556744,random_baseline,1752924129.006399
enwik8,1063,0.7158401806073225,random_baseline,1752924129.007586
enwik8,1064,0.7166343923905028,random_baseline,1752924129.008807
enwik8,1065,0.7205232907001297,random_baseline,1752924129.01003
enwik8,1066,0.9335600005435993,random_baseline,1752924129.0114381
enwik8,1067,1.4283776249244,random_baseline,1752924129.013299
enwik8,1068,1.0915111902045223,random_baseline,1752924129.014835
enwik8,1069,0.9568388095074495,random_baseline,1752924129.016201
enwik8,1070,0.749887386249685,random_baseline,1752924129.017452
enwik8,1071,0.7412337871162904,random_baseline,1752924129.018677
enwik8,1072,0.6490877327848621,random_baseline,1752924129.019852
enwik8,1073,0.6938151760650313,random_baseline,1752924129.021072
enwik8,1074,1.0786115232410012,random_baseline,1752924129.0225291
enwik8,1075,0.6243994014531014,random_baseline,1752924129.02367
enwik8,1076,0.7561942435018072,random_baseline,1752924129.0249002
enwik8,1077,0.7548068424352703,random_baseline,1752924129.0261261
enwik8,1078,0.6271657962414867,random_baseline,1752924129.027266
enwik8,1079,0.7107730936130308,random_baseline,1752924129.028518
enwik8,1080,0.7110010517182725,random_baseline,1752924129.029706
enwik8,1081,0.707687154333627,random_baseline,1752924129.030934
enwik8,1082,0.7754095543371098,random_baseline,1752924129.0321898
enwik8,1083,1.0588294688154989,random_baseline,1752924129.033688
enwik8,1084,1.0598094465753427,random_baseline,1752924129.035279
enwik8,1085,1.4311300816822596,random_baseline,1752924129.0371468
enwik8,1086,1.202266943198027,random_baseline,1752924129.0388072
enwik8,1087,0.844156826785673,random_baseline,1752924129.04015
enwik8,1088,0.7176982743864522,random_baseline,1752924129.0414
enwik8,1089,0.659561369540525,random_baseline,1752924129.0426319
enwik8,1090,0.8574806853851233,random_baseline,1752924129.043927
enwik8,1091,1.005470348003929,random_baseline,1752924129.045385
enwik8,1092,0.6481872819073176,random_baseline,1752924129.046551
enwik8,1093,0.5682342520431428,random_baseline,1752924129.047734
enwik8,1094,0.7162521190552988,random_baseline,1752924129.048955
enwik8,1095,0.741670258023203,random_baseline,1752924129.050251
enwik8,1096,0.6661345603079498,random_baseline,1752924129.051459
enwik8,1097,0.6635846161200467,random_baseline,1752924129.0526981
enwik8,1098,1.005348561336048,random_baseline,1752924129.054233
enwik8,1099,1.4046845678667381,random_baseline,1752924129.05609
enwik8,1100,1.0426068995789213,random_baseline,1752924129.057622
enwik8,1101,0.7938993984538586,random_baseline,1752924129.0588968
enwik8,1102,0.7304912532221634,random_baseline,1752924129.060142
enwik8,1103,0.6975809656970426,random_baseline,1752924129.061345
enwik8,1104,0.6385666483332768,random_baseline,1752924129.0625181
enwik8,1105,0.8609804964253428,random_baseline,1752924129.0638452
enwik8,1106,0.7481864726708195,random_baseline,1752924129.065078
enwik8,1107,0.7314294430669803,random_baseline,1752924129.066325
enwik8,1108,1.163282928289738,random_baseline,1752924129.06792
enwik8,1109,1.4360020823772965,random_baseline,1752924129.069761
enwik8,1110,0.633532532300049,random_baseline,1752924129.070951
enwik8,1111,0.6166217864702715,random_baseline,1752924129.0720909
enwik8,1112,0.6048481879550973,random_baseline,1752924129.0732641
enwik8,1113,0.5776214239141583,random_baseline,1752924129.074421
enwik8,1114,0.6898191653720772,random_baseline,1752924129.075713
enwik8,1115,0.7023561917325988,random_baseline,1752924129.07696
enwik8,1116,0.7969707568021869,random_baseline,1752924129.078308
enwik8,1117,1.1401240224870757,random_baseline,1752924129.0798929
enwik8,1118,0.8696084661979779,random_baseline,1752924129.0812201
enwik8,1119,0.6662608221859833,random_baseline,1752924129.082439
enwik8,1120,0.7026316463682558,random_baseline,1752924129.083624
enwik8,1121,0.6583065894237858,random_baseline,1752924129.084786
enwik8,1122,0.6778415769158964,random_baseline,1752924129.085964
enwik8,1123,0.7521769238092205,random_baseline,1752924129.087265
enwik8,1124,0.6884358679107726,random_baseline,1752924129.088392
enwik8,1125,0.6899587372848628,random_baseline,1752924129.0895832
enwik8,1126,0.6837554077498502,random_baseline,1752924129.090755
enwik8,1127,0.6019178067785141,random_baseline,1752924129.091882
enwik8,1128,0.6744569198784036,random_baseline,1752924129.093078
enwik8,1129,0.7775971003834697,random_baseline,1752924129.0942981
enwik8,1130,0.8343869658327603,random_baseline,1752924129.0956569
enwik8,1131,0.8618403387354714,random_baseline,1752924129.096991
enwik8,1132,1.0905374134177137,random_baseline,1752924129.098523
enwik8,1133,0.7005894692047422,random_baseline,1752924129.099757
enwik8,1134,0.7080879652277572,random_baseline,1752924129.10098
enwik8,1135,0.5948099121478844,random_baseline,1752924129.10212
enwik8,1136,0.6352403253781617,random_baseline,1752924129.103307
enwik8,1137,0.6258259361382223,random_baseline,1752924129.104458
enwik8,1138,0.6240571167735482,random_baseline,1752924129.1056588
enwik8,1139,0.6488229116619227,random_baseline,1752924129.106851
enwik8,1140,0.6279734461134502,random_baseline,1752924129.108035
enwik8,1141,0.6628684986593483,random_baseline,1752924129.109209
enwik8,1142,0.5858867980821557,random_baseline,1752924129.110359
enwik8,1143,0.7948867009279619,random_baseline,1752924129.111629
enwik8,1144,1.3051464095628673,random_baseline,1752924129.113446
enwik8,1145,0.7674184346983779,random_baseline,1752924129.114733
enwik8,1146,0.6591458269582388,random_baseline,1752924129.115919
enwik8,1147,0.6941894918691092,random_baseline,1752924129.117169
enwik8,1148,0.8066205152658513,random_baseline,1752924129.118444
enwik8,1149,1.1203003157265377,random_baseline,1752924129.120012
enwik8,1150,0.9959232189116654,random_baseline,1752924129.12147
enwik8,1151,0.9776042047818503,random_baseline,1752924129.122952
enwik8,1152,0.8566205748383954,random_baseline,1752924129.124253
enwik8,1153,0.7952880921304402,random_baseline,1752924129.1256142
enwik8,1154,0.6224035555624657,random_baseline,1752924129.1267982
enwik8,1155,0.6398655062420349,random_baseline,1752924129.12798
enwik8,1156,0.6681822490146879,random_baseline,1752924129.1291971
enwik8,1157,0.709544456207492,random_baseline,1752924129.130466
enwik8,1158,0.6713948868977196,random_baseline,1752924129.131667
enwik8,1159,0.6748354279717984,random_baseline,1752924129.132842
enwik8,1160,0.6199654158799537,random_baseline,1752924129.1340008
enwik8,1161,0.6004930453667409,random_baseline,1752924129.135125
enwik8,1162,0.637219593852395,random_baseline,1752924129.136298
enwik8,1163,0.621368548986601,random_baseline,1752924129.13746
enwik8,1164,0.7100030027406903,random_baseline,1752924129.138677
enwik8,1165,0.6329345774603198,random_baseline,1752924129.139889
enwik8,1166,0.7280951016601341,random_baseline,1752924129.141134
enwik8,1167,0.6380510137343143,random_baseline,1752924129.142317
enwik8,1168,0.6454709798916843,random_baseline,1752924129.143512
enwik8,1169,0.7011701830781404,random_baseline,1752924129.144758
enwik8,1170,0.7197899799185982,random_baseline,1752924129.145963
enwik8,1171,0.6935493957097981,random_baseline,1752924129.147129
enwik8,1172,0.7687181439294184,random_baseline,1752924129.148416
enwik8,1173,0.9818062976157296,random_baseline,1752924129.149882
enwik8,1174,0.989910801493031,random_baseline,1752924129.151308
enwik8,1175,1.0122782917639648,random_baseline,1752924129.152801
enwik8,1176,1.026579238232177,random_baseline,1752924129.154263
enwik8,1177,0.9820631760711424,random_baseline,1752924129.155778
enwik8,1178,0.9965671257269547,random_baseline,1752924129.1572108
enwik8,1179,0.9391795533868741,random_baseline,1752924129.158608
enwik8,1180,1.0255816401681512,random_baseline,1752924129.1601
enwik8,1181,1.0043655759851902,random_baseline,1752924129.161524
enwik8,1182,1.0640972056386777,random_baseline,1752924129.1630871
enwik8,1183,0.7865441190949043,random_baseline,1752924129.164426
enwik8,1184,0.8614529195471231,random_baseline,1752924129.165782
enwik8,1185,0.8015941785111058,random_baseline,1752924129.167087
enwik8,1186,0.7649616875687928,random_baseline,1752924129.168344
enwik8,1187,0.7879504270068901,random_baseline,1752924129.169609
enwik8,1188,1.0277925759309776,random_baseline,1752924129.171117
enwik8,1189,0.8180148458180098,random_baseline,1752924129.172437
enwik8,1190,0.6363743742450768,random_baseline,1752924129.1736221
enwik8,1191,0.6445574358844218,random_baseline,1752924129.174805
enwik8,1192,0.699202155125095,random_baseline,1752924129.17607
enwik8,1193,0.7386123462708103,random_baseline,1752924129.177276
enwik8,1194,0.6726265597852233,random_baseline,1752924129.1785119
enwik8,1195,0.6922880983304056,random_baseline,1752924129.17977
enwik8,1196,0.7070124483127916,random_baseline,1752924129.180952
enwik8,1197,0.6459600581360242,random_baseline,1752924129.182152
enwik8,1198,0.6946196006744587,random_baseline,1752924129.1834009
enwik8,1199,0.6525060391473728,random_baseline,1752924129.184599
enwik8,1200,0.669616078556074,random_baseline,1752924129.185802
enwik8,1201,0.6029685473160079,random_baseline,1752924129.186929
enwik8,1202,0.6375869279090364,random_baseline,1752924129.188069
enwik8,1203,0.6285190301817514,random_baseline,1752924129.1892061
enwik8,1204,0.6310897034176469,random_baseline,1752924129.190397
enwik8,1205,0.5978575118154282,random_baseline,1752924129.191518
enwik8,1206,0.6256332379730012,random_baseline,1752924129.19269
enwik8,1207,0.6973366574647812,random_baseline,1752924129.19392
enwik8,1208,0.8779825858540538,random_baseline,1752924129.195285
enwik8,1209,1.273489447703194,random_baseline,1752924129.197004
enwik8,1210,0.6042973787694467,random_baseline,1752924129.198163
enwik8,1211,0.6928931916470817,random_baseline,1752924129.199337
enwik8,1212,0.6539022842216938,random_baseline,1752924129.2004962
enwik8,1213,0.6282401416164576,random_baseline,1752924129.201667
enwik8,1214,0.700051450753738,random_baseline,1752924129.202921
enwik8,1215,0.7048434494457843,random_baseline,1752924129.204118
enwik8,1216,0.6772377696739948,random_baseline,1752924129.2053409
enwik8,1217,0.7014031350316852,random_baseline,1752924129.206518
enwik8,1218,0.6894730869742302,random_baseline,1752924129.2077491
enwik8,1219,0.690115854440414,random_baseline,1752924129.2089422
enwik8,1220,0.6654699406442004,random_baseline,1752924129.21011
enwik8,1221,0.6676665148579919,random_baseline,1752924129.211305
enwik8,1222,0.6592150345348301,random_baseline,1752924129.212482
enwik8,1223,0.7488627106551637,random_baseline,1752924129.213695
enwik8,1224,0.7073966537121091,random_baseline,1752924129.214901
enwik8,1225,0.7129848222417755,random_baseline,1752924129.216096
enwik8,1226,0.7943376884562193,random_baseline,1752924129.217366
enwik8,1227,0.6889678396652646,random_baseline,1752924129.218573
enwik8,1228,0.5985109304085527,random_baseline,1752924129.21968
enwik8,1229,0.628029589005139,random_baseline,1752924129.220845
enwik8,1230,0.86545561099018,random_baseline,1752924129.222194
enwik8,1231,0.9300010314752336,random_baseline,1752924129.223586
enwik8,1232,1.1611077048774336,random_baseline,1752924129.225195
enwik8,1233,0.8529312322969902,random_baseline,1752924129.2265291
enwik8,1234,1.1082973146324997,random_baseline,1752924129.228116
enwik8,1235,0.8018135936864006,random_baseline,1752924129.229401
enwik8,1236,0.6918530856396815,random_baseline,1752924129.230687
enwik8,1237,0.6511401777209289,random_baseline,1752924129.231842
enwik8,1238,0.6972514003453651,random_baseline,1752924129.233082
enwik8,1239,0.6619441725156889,random_baseline,1752924129.234282
enwik8,1240,0.7004744137932672,random_baseline,1752924129.23554
enwik8,1241,0.6910720456811503,random_baseline,1752924129.236694
enwik8,1242,0.6925861449302106,random_baseline,1752924129.2379541
enwik8,1243,0.6529910343846038,random_baseline,1752924129.239155
enwik8,1244,0.7240276788956881,random_baseline,1752924129.240417
enwik8,1245,0.7197112342391024,random_baseline,1752924129.2416792
enwik8,1246,0.7127310531332653,random_baseline,1752924129.242916
enwik8,1247,0.7102034768716642,random_baseline,1752924129.244204
enwik8,1248,0.6690751098556125,random_baseline,1752924129.245396
enwik8,1249,0.745183238095103,random_baseline,1752924129.2466738
enwik8,1250,0.6643287281091635,random_baseline,1752924129.247879
enwik8,1251,0.7087747109611681,random_baseline,1752924129.2491689
enwik8,1252,0.6445144232797769,random_baseline,1752924129.2503328
enwik8,1253,0.7283716126890598,random_baseline,1752924129.25157
enwik8,1254,0.7205236659699606,random_baseline,1752924129.2528489
enwik8,1255,0.7276862287437584,random_baseline,1752924129.254103
enwik8,1256,0.7328917975674071,random_baseline,1752924129.255393
enwik8,1257,0.6466511633413141,random_baseline,1752924129.256611
enwik8,1258,0.5922545924782368,random_baseline,1752924129.257816
enwik8,1259,0.5978470756018749,random_baseline,1752924129.258942
enwik8,1260,0.7690589056425013,random_baseline,1752924129.2602398
enwik8,1261,0.5593194161150625,random_baseline,1752924129.2613518
enwik8,1262,0.5509547535616836,random_baseline,1752924129.262501
enwik8,1263,0.5678292635815149,random_baseline,1752924129.263592
enwik8,1264,0.5938248556693385,random_baseline,1752924129.2647018
enwik8,1265,0.5934780654252556,random_baseline,1752924129.265871
enwik8,1266,0.6214049027609215,random_baseline,1752924129.267055
enwik8,1267,1.1956873757166682,random_baseline,1752924129.268785
enwik8,1268,0.9396687498804063,random_baseline,1752924129.270275
enwik8,1269,0.9108059508490179,random_baseline,1752924129.2716548
enwik8,1270,0.9656892844146826,random_baseline,1752924129.273061
enwik8,1271,0.8998442470602037,random_baseline,1752924129.274407
enwik8,1272,0.850438077110102,random_baseline,1752924129.275763
enwik8,1273,0.7588681997614405,random_baseline,1752924129.2769852
enwik8,1274,0.7390532591256513,random_baseline,1752924129.2782102
enwik8,1275,0.6893035225186055,random_baseline,1752924129.279447
enwik8,1276,0.74762266630085,random_baseline,1752924129.280708
enwik8,1277,0.7614841732508926,random_baseline,1752924129.2819772
enwik8,1278,0.7582235123966676,random_baseline,1752924129.2832131
enwik8,1279,0.753641382639372,random_baseline,1752924129.2844448
enwik8,1280,0.6908192384405676,random_baseline,1752924129.2856529
enwik8,1281,0.727219365782953,random_baseline,1752924129.286846
enwik8,1282,0.734599224027509,random_baseline,1752924129.2880971
enwik8,1283,0.6770963584490435,random_baseline,1752924129.289255
enwik8,1284,0.7080506427864798,random_baseline,1752924129.2904818
enwik8,1285,0.713250036403201,random_baseline,1752924129.291695
enwik8,1286,0.6328175043124102,random_baseline,1752924129.2928388
enwik8,1287,0.6921138080057541,random_baseline,1752924129.2940748
enwik8,1288,0.7708613715251275,random_baseline,1752924129.2953029
enwik8,1289,0.7421716824454418,random_baseline,1752924129.2965472
enwik8,1290,0.6284923988171934,random_baseline,1752924129.297706
enwik8,1291,0.6788789241238926,random_baseline,1752924129.298931
enwik8,1292,0.6154900474727308,random_baseline,1752924129.3000479
enwik8,1293,0.7381117658938222,random_baseline,1752924129.301274
enwik8,1294,0.7154940389990105,random_baseline,1752924129.302465
enwik8,1295,0.7310623701597733,random_baseline,1752924129.303723
enwik8,1296,0.8635538155753791,random_baseline,1752924129.305057
enwik8,1297,0.7711865190986265,random_baseline,1752924129.306321
enwik8,1298,0.8763294201587748,random_baseline,1752924129.307661
enwik8,1299,0.8621470420926552,random_baseline,1752924129.309001
enwik8,1300,1.2301986480786515,random_baseline,1752924129.310622
enwik8,1301,1.2252527355635485,random_baseline,1752924129.3123672
enwik8,1302,0.71095347691885,random_baseline,1752924129.3136508
enwik8,1303,0.773854870703974,random_baseline,1752924129.3149319
enwik8,1304,0.9069543748726291,random_baseline,1752924129.316339
enwik8,1305,0.9179863981769106,random_baseline,1752924129.3177679
enwik8,1306,0.7077283296766135,random_baseline,1752924129.3190231
enwik8,1307,0.6637674247646015,random_baseline,1752924129.320221
enwik8,1308,0.6526299900579317,random_baseline,1752924129.3214169
enwik8,1309,0.7493360661530802,random_baseline,1752924129.322691
enwik8,1310,0.8410839723175327,random_baseline,1752924129.3240051
enwik8,1311,0.9629852712717802,random_baseline,1752924129.32545
enwik8,1312,0.8879174605184075,random_baseline,1752924129.326787
enwik8,1313,1.142839741711101,random_baseline,1752924129.328282
enwik8,1314,1.1274783974007827,random_baseline,1752924129.329806
enwik8,1315,1.0545896604220424,random_baseline,1752924129.331362
enwik8,1316,1.0118840728731222,random_baseline,1752924129.332831
enwik8,1317,0.7120629296935279,random_baseline,1752924129.334058
enwik8,1318,1.0648244613438864,random_baseline,1752924129.335593
enwik8,1319,0.780854120272871,random_baseline,1752924129.33686
enwik8,1320,0.7624170164205948,random_baseline,1752924129.33811
enwik8,1321,0.6242342974236628,random_baseline,1752924129.339288
enwik8,1322,0.7176080970000643,random_baseline,1752924129.34051
enwik8,1323,0.7186494091657998,random_baseline,1752924129.341772
enwik8,1324,0.6862357502856055,random_baseline,1752924129.3429918
enwik8,1325,0.749996129327172,random_baseline,1752924129.34426
enwik8,1326,0.7903645275138476,random_baseline,1752924129.345557
enwik8,1327,0.7860079958078234,random_baseline,1752924129.346834
enwik8,1328,0.8406574906785699,random_baseline,1752924129.3481238
enwik8,1329,0.7506147114892802,random_baseline,1752924129.349358
enwik8,1330,0.793520711363021,random_baseline,1752924129.3506749
enwik8,1331,0.7769209912578706,random_baseline,1752924129.3519502
enwik8,1332,0.8562394603461152,random_baseline,1752924129.353345
enwik8,1333,1.3254389876200814,random_baseline,1752924129.355059
enwik8,1334,0.7355774737804971,random_baseline,1752924129.3563578
enwik8,1335,0.6402067635568612,random_baseline,1752924129.3575308
enwik8,1336,1.024945431870736,random_baseline,1752924129.359067
enwik8,1337,0.851364721629969,random_baseline,1752924129.3604321
enwik8,1338,1.194695010241838,random_baseline,1752924129.361967
enwik8,1339,1.1987082600336267,random_baseline,1752924129.363563
